🕘️更新时间,#genre#
CCTV-3,https://iptv.catvod.com/live.php?id=CCTV3&line=5
CCTV-4,http://69.30.245.50/live/cctv4.m3u8
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&line=13
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&line=6
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&line=11
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&line=16
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&line=12
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&line=2
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&line=4
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&line=1
CCTV-4,https://iptv.catvod.com/live.php?id=CCTV4&line=15
CCTV-5,http://69.30.245.50/live/cctv5.m3u8
CCTV-5,http://74.91.26.218:82/live/cctv5hd.m3u8
CCTV-5,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=4
CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5%2B
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=7
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=2
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=5
CCTV-5+,http://74.91.26.218:82/live/cctv5p.m3u8
CCTV-5+,http://69.30.246.194/live/cctv5p.m3u8
CCTV-5+,https://iptv.catvod.com/live.php?id=CCTV5%2B&line=3
CCTV-5+,https://iptv.catvod.com/live.php?id=CCTV5%2B&line=1
CCTV-5+,http://23.237.228.134/live5/CCTV5p.m3u8
CCTV-5+,https://iptv.catvod.com/live.php?id=CCTV5%2B&line=2
CCTV-5+,http://39.165.39.49:85/tsfile/live/1089_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5+,http://nn.7x9d.cn/mk.php?ip=183.224.122.114:8014&id=cctv5p
CCTV-5+,http://218.77.84.102:85/tsfile/live/162/2017_1.m3u8?key=txiptv
CCTV-5+,http://223.112.114.228:50080/newlive/live/hls/180/live.m3u8
CCTV-6,http://69.30.245.50/live/cctv6.m3u8
CCTV-6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6&line=7
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6&line=9
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6&line=12
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6&line=11
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6&line=4
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6&line=10
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6&line=13
CCTV-6,https://iptv.catvod.com/live.php?id=CCTV6&line=6
CCTV-7,http://69.30.245.50/live/cctv7.m3u8
CCTV-7,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009
CCTV-7,https://iptv.catvod.com/live.php?id=CCTV7&line=9
CCTV-7,https://iptv.catvod.com/live.php?id=CCTV7&line=3
CCTV-7,https://iptv.catvod.com/live.php?id=CCTV7&line=8
CCTV-7,https://iptv.catvod.com/live.php?id=CCTV7&line=4
CCTV-7,https://iptv.catvod.com/live.php?id=CCTV7&line=7
CCTV-7,https://iptv.catvod.com/live.php?id=CCTV7&line=2
CCTV-7,https://iptv.catvod.com/live.php?id=CCTV7&line=1
CCTV-7,https://iptv.catvod.com/live.php?id=CCTV7&line=6
CCTV-8,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009
CCTV-8,http://69.30.245.50/live/cctv8.m3u8
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8&line=1
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8&line=8
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8&line=3
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8&line=4
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8&line=6
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8&line=15
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8&line=11
CCTV-8,https://iptv.catvod.com/live.php?id=CCTV8&line=7
CCTV-9,http://69.30.245.50/live/cctv9.m3u8
CCTV-9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009
CCTV-9,http://23.237.228.134/live5/CCTV9.m3u8
CCTV-9,https://iptv.catvod.com/live.php?id=CCTV9
CCTV-9,https://iptv.catvod.com/live.php?id=CCTV9&line=2
CCTV-9,https://iptv.catvod.com/live.php?id=CCTV9&line=7
CCTV-9,https://iptv.catvod.com/live.php?id=CCTV9&line=4
CCTV-9,https://iptv.catvod.com/live.php?id=CCTV9&line=5
CCTV-9,https://iptv.catvod.com/live.php?id=CCTV9&line=6
CCTV-9,https://iptv.catvod.com/live.php?id=CCTV9&line=3
CCTV-10,http://69.30.245.50/live/cctv10.m3u8
CCTV-10,http://38.75.136.137:98/gslb/dsdqbv/cctv10hd.m3u8?auth=test20251009
CCTV-10,http://38.75.136.137:98/gslb/dsdqpub/cctv10hd.m3u8?auth=testpub
CCTV-10,https://iptv.catvod.com/live.php?id=CCTV10&line=5
CCTV-10,https://iptv.catvod.com/live.php?id=CCTV10&line=9
CCTV-10,https://iptv.catvod.com/live.php?id=CCTV10&line=6
CCTV-10,https://iptv.catvod.com/live.php?id=CCTV10&line=8
CCTV-10,https://iptv.catvod.com/live.php?id=CCTV10&line=7
CCTV-10,https://iptv.catvod.com/live.php?id=CCTV10&line=10
CCTV-10,https://iptv.catvod.com/live.php?id=CCTV10&line=1
CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009
CCTV-11,http://69.30.246.194/live/cctv11.m3u8
CCTV-11,https://iptv.catvod.com/live.php?id=CCTV11&line=1
CCTV-11,https://iptv.catvod.com/live.php?id=CCTV11
CCTV-11,https://iptv.catvod.com/live.php?id=CCTV11&line=2
CCTV-11,https://iptv.catvod.com/live.php?id=CCTV11&line=4
CCTV-11,https://iptv.catvod.com/live.php?id=CCTV11&line=5
CCTV-11,https://iptv.catvod.com/live.php?id=CCTV11&line=6
CCTV-11,https://iptv.catvod.com/live.php?id=CCTV11&line=7
CCTV-11,https://iptv.catvod.com/live.php?id=CCTV11&line=3
CCTV-12,http://69.30.246.194/live/cctv12.m3u8
CCTV-12,https://iptv.catvod.com/live.php?id=CCTV12&line=2
CCTV-12,https://iptv.catvod.com/live.php?id=CCTV12&line=8
CCTV-12,https://iptv.catvod.com/live.php?id=CCTV12&line=6
CCTV-12,https://iptv.catvod.com/live.php?id=CCTV12&line=4
CCTV-12,https://iptv.catvod.com/live.php?id=CCTV12&line=1
CCTV-12,https://iptv.catvod.com/live.php?id=CCTV12&line=5
CCTV-12,https://iptv.catvod.com/live.php?id=CCTV12&line=7
CCTV-12,https://iptv.catvod.com/live.php?id=CCTV12
CCTV-12,https://iptv.catvod.com/live.php?id=CCTV12&line=3
CCTV-13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
CCTV-13,http://69.30.246.194/live/cctv13.m3u8
CCTV-13,https://iptv.catvod.com/live.php?id=CCTV13&line=7
CCTV-13,https://iptv.catvod.com/live.php?id=CCTV13&line=9
CCTV-13,http://38.75.136.137:98/gslb/dsdqpub/cctv13hd.m3u8?auth=testpub
CCTV-13,https://iptv.catvod.com/live.php?id=CCTV13&line=2
CCTV-13,https://iptv.catvod.com/live.php?id=CCTV13&line=13
CCTV-13,https://iptv.catvod.com/live.php?id=CCTV13&line=10
CCTV-13,https://iptv.catvod.com/live.php?id=CCTV13&line=11
CCTV-13,https://iptv.catvod.com/live.php?id=CCTV13&line=3
CCTV-14,http://69.30.246.194/live/cctv14.m3u8
CCTV-14,https://iptv.catvod.com/live.php?id=CCTV14&line=6
CCTV-14,https://iptv.catvod.com/live.php?id=CCTV14&line=3
CCTV-14,https://iptv.catvod.com/live.php?id=CCTV14&line=4
CCTV-14,https://iptv.catvod.com/live.php?id=CCTV14
CCTV-14,https://iptv.catvod.com/live.php?id=CCTV14&line=1
CCTV-14,https://iptv.catvod.com/live.php?id=CCTV14&line=2
CCTV-14,https://iptv.catvod.com/live.php?id=CCTV14&line=5
CCTV-14,http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub
CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
CCTV-15,http://69.30.246.194/live/cctv15.m3u8
CCTV-15,https://iptv.catvod.com/live.php?id=CCTV15&line=6
CCTV-15,https://iptv.catvod.com/live.php?id=CCTV15
CCTV-15,https://iptv.catvod.com/live.php?id=CCTV15&line=5
CCTV-15,https://iptv.catvod.com/live.php?id=CCTV15&line=4
CCTV-15,https://iptv.catvod.com/live.php?id=CCTV15&line=3
CCTV-15,https://iptv.catvod.com/live.php?id=CCTV15&line=2
CCTV-15,https://iptv.catvod.com/live.php?id=CCTV15&line=1
CCTV-15,http://38.75.136.137:98/gslb/dsdqpub/cctv15hd.m3u8?auth=testpub
CCTV-15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009
CCTV-16,http://69.197.146.138:82/live/cctv16.m3u8?jsbt=1760967373&jsbk=66c5c68a5342c6e3855ee213be777df7
CCTV-16,http://69.30.246.194/live/cctv16.m3u8
CCTV-16,https://iptv.catvod.com/live.php?id=CCTV16&line=1
CCTV-16,https://iptv.catvod.com/live.php?id=CCTV16
CCTV-16,https://iptv.catvod.com/live.php?id=CCTV16&line=2
CCTV-16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV-16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009
CCTV-16,http://60.220.163.33:4022/rtp/226.0.2.169:9264
CCTV-16,http://36.44.78.38:5555/rtp/239.111.205.134:5140
CCTV-16,http://111.193.224.4:8888/rtp/239.3.1.184:8001
CCTV-17,https://iptv.catvod.com/live.php?id=CCTV17&line=4
CCTV-17,https://iptv.catvod.com/live.php?id=CCTV17&line=3
CCTV-17,http://69.30.246.194/live/cctv17.m3u8
CCTV-17,https://iptv.catvod.com/live.php?id=CCTV17&line=2
CCTV-17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
CCTV-17,https://iptv.catvod.com/live.php?id=CCTV17&line=1
CCTV-17,https://iptv.catvod.com/live.php?id=CCTV17&line=5
CCTV-17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009
CCTV-17,http://60.220.163.33:4022/rtp/226.0.2.170:9272
CCTV-17,http://139.214.51.3:6565/rtp/239.253.142.202:3000
CETV-1,https://iptv.catvod.com/live.php?id=CETV1&line=1
CETV-1,https://iptv.catvod.com/live.php?id=CETV1
CETV-1,http://123.113.188.206:8001/rtp/239.3.1.57:8152
CETV-1,http://36.110.54.118:866/hls/37/index.m3u8
CETV-1,http://183.236.43.98:4013/udp/239.77.1.222:5146
CETV-1,http://180.121.51.18:6666/rtp/239.49.8.115:8000
CETV-1,http://106.83.115.110:8188/rtp/235.254.199.196:7980
CETV-1,http://106.83.115.110:8188/rtp/235.254.198.196:7980
CETV-1,http://36.44.78.38:5555/rtp/239.112.205.201:5140
CETV-1,http://60.220.163.33:4022/rtp/226.0.2.181:9360
CETV-2,https://iptv.catvod.com/live.php?id=CETV2&line=1
CETV-2,https://iptv.catvod.com/live.php?id=CETV2
CETV-2,http://123.112.211.241:4022/rtp/239.3.1.54:4120
CETV-2,http://123.117.161.44:8118/rtp/239.3.1.54:4120
CETV-2,http://60.220.163.33:4022/rtp/226.0.2.69:8464
CETV-2,http://ds3622.guangyuan.site:8188/rtp/239.77.0.28:5146
CETV-2,http://120.87.103.8:45213/udp/239.0.1.210:4120
CETV-2,http://183.220.107.138:4022/rtp/239.11.0.246:5140
CETV-2,http://111.193.239.94:8888/rtp/239.3.1.54:4120
CETV-2,http://139.214.51.3:6565/rtp/239.253.142.71:3000
CETV-4,https://iptv.catvod.com/live.php?id=CETV4
CETV-4,https://iptv.catvod.com/live.php?id=CETV4&line=1
CETV-4,http://175.8.130.144:4000/rtp/239.76.245.254:1234
CETV-4,http://36.44.78.38:5555/rtp/239.111.205.15:5140
CETV-4,http://183.236.43.98:4013/udp/239.253.43.40:5146
CETV-4,http://180.121.51.18:6666/rtp/239.49.0.125:8000
CETV-4,http://106.83.115.110:8188/rtp/235.254.197.53:7980
CETV-4,http://112.255.80.180:4000/udp/239.253.254.116:8000
CETV-4,http://183.220.107.138:4022/rtp/239.11.0.248:5140
CETV-4,http://36.44.78.38:5555/rtp/239.109.205.64:8448
CETV-3,http://183.220.107.138:4022/rtp/239.11.0.247:5140
CETV-3,http://123.112.211.241:4022/rtp/239.3.1.55:4120
CETV-3,http://123.117.161.44:8118/rtp/239.3.1.55:4120
CETV-3,http://111.193.239.94:8888/rtp/239.3.1.55:4120
CETV-3,http://115.171.216.84:4000/rtp/225.1.8.194:4120
CETV-3,http://123.113.188.206:8001/rtp/239.3.1.55:4120
CETV-3,http://111.193.224.4:8888/rtp/239.3.1.55:4120

💰央视付费频道,#genre#
文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
文化精品,http://139.214.51.3:6565/rtp/239.253.142.80:3000
文化精品,http://ds3622.guangyuan.site:8188/rtp/239.253.43.27:5146
文化精品,http://60.220.163.33:4022/rtp/226.0.2.219:9664
文化精品,http://106.83.115.110:8188/rtp/235.254.199.210:7980
文化精品,http://raytitor.cn:8888/rtp/233.18.204.186:5140
文化精品,http://124.112.189.209:4022/rtp/238.1.79.54:4568
文化精品,http://171.119.207.95:6000/rtp/226.0.2.219:9664
文化精品,http://106.59.3.195:55555/rtp/239.200.200.92:8028
文化精品,http://t1.huase.ltd:8888/rtp/239.253.43.13:5146
央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
央视台球,http://ds3622.guangyuan.site:8188/rtp/239.253.43.11:5146
央视台球,http://171.119.207.95:6000/rtp/226.0.2.216:9640
央视台球,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.98:10224
央视台球,http://60.220.163.33:4022/rtp/226.0.2.216:9640
央视台球,http://106.83.115.110:8188/rtp/235.254.199.193:7980
央视台球,http://183.236.43.98:4013/udp/239.253.43.11:5146
央视台球,http://raytitor.cn:8888/rtp/233.18.204.177:5140
央视台球,http://139.214.51.3:6565/rtp/239.253.142.65:3000
央视台球,http://124.112.189.209:4022/rtp/238.1.79.59:4608
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
风云音乐,http://183.236.43.98:4013/udp/239.253.43.6:5146
风云音乐,http://139.214.51.3:6565/rtp/239.253.142.78:3000
风云音乐,http://60.220.163.33:4022/rtp/226.0.2.220:9672
风云音乐,http://171.119.207.95:6000/rtp/226.0.2.220:9672
风云音乐,http://ds3622.guangyuan.site:8188/rtp/239.253.43.29:5146
风云音乐,http://118.78.196.252:55555/rtp/226.0.2.220:9672
风云音乐,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.90:10180
风云音乐,http://175.8.130.144:4000/rtp/239.76.254.51:9000
风云音乐,http://106.83.115.110:8188/rtp/235.254.199.208:7980
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
第一剧场,http://60.220.163.33:4022/rtp/226.0.2.221:9680
第一剧场,http://ds3622.guangyuan.site:8188/rtp/239.253.43.15:5146
第一剧场,http://139.214.51.3:6565/rtp/239.253.142.75:3000
第一剧场,http://ds3622.guangyuan.site:8188/rtp/239.253.43.28:5146
第一剧场,http://171.83.103.119:9999/rtp/239.69.1.74:10084
第一剧场,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.74:10084
第一剧场,http://raytitor.cn:8888/rtp/233.18.204.184:5140
第一剧场,http://106.83.115.110:8188/rtp/235.254.199.211:7980
第一剧场,http://183.184.144.51:8001/rtp/226.0.2.221:9680
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
风云剧场,http://139.214.51.3:6565/rtp/239.253.142.99:3000
风云剧场,http://106.83.115.110:8188/rtp/235.254.199.207:7980
风云剧场,http://175.8.130.144:4000/rtp/239.76.254.50:9000
风云剧场,http://ds3622.guangyuan.site:8188/rtp/239.253.43.16:5146
风云剧场,http://171.119.207.95:6000/rtp/226.0.2.227:9728
风云剧场,http://raytitor.cn:8888/rtp/233.18.204.183:5140
风云剧场,http://60.220.163.33:4022/rtp/226.0.2.227:9728
风云剧场,http://183.236.43.98:4013/udp/239.253.43.16:5146
风云剧场,http://124.112.189.209:4022/rtp/238.1.79.62:4632
怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
怀旧剧场,http://106.83.115.110:8188/rtp/235.254.199.205:7980
怀旧剧场,http://183.236.43.98:4013/udp/239.253.43.5:5146
怀旧剧场,http://171.119.207.95:6000/rtp/226.0.2.224:9704
怀旧剧场,http://61.184.46.85:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://60.220.163.33:4022/rtp/226.0.2.224:9704
怀旧剧场,http://raytitor.cn:8888/rtp/233.18.204.182:5140
怀旧剧场,http://171.83.103.119:9999/rtp/239.69.1.89:10174
怀旧剧场,http://139.214.51.3:6565/rtp/239.253.142.79:3000
怀旧剧场,http://171.114.225.72:4000/rtp/239.69.1.89:10174
女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
女性时尚,http://60.220.163.33:4022/rtp/226.0.2.226:9720
女性时尚,http://183.236.43.98:4013/udp/239.253.43.8:5146
女性时尚,http://139.214.51.3:6565/rtp/239.253.142.66:3000
女性时尚,http://ds3622.guangyuan.site:8188/rtp/239.253.43.8:5146
女性时尚,http://171.119.207.95:6000/rtp/226.0.2.226:9720
女性时尚,http://raytitor.cn:8888/rtp/233.18.204.180:5140
女性时尚,http://175.8.130.144:4000/rtp/239.76.254.55:9000
女性时尚,http://106.83.115.110:8188/rtp/235.254.199.195:7980
女性时尚,http://39.152.103.17:8089/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
高尔夫网球,http://106.83.115.110:8188/rtp/235.254.199.192:7980
高尔夫网球,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.83:10138
高尔夫网球,http://139.214.51.3:6565/rtp/239.253.142.200:3000
高尔夫网球,http://118.78.196.252:55555/rtp/226.0.2.217:9648
高尔夫网球,http://124.112.189.209:4022/rtp/238.1.79.58:4600
高尔夫网球,http://116.235.57.71:4022/rtp/233.18.204.181:5140
高尔夫网球,http://ds3622.guangyuan.site:8188/rtp/239.253.43.22:5146
高尔夫网球,http://raytitor.cn:8888/rtp/233.18.204.181:5140
高尔夫网球,http://175.8.130.144:4000/rtp/239.76.254.62:9000
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://ds3622.guangyuan.site:8188/rtp/239.253.43.20:5146
风云足球,http://171.119.207.95:6000/rtp/226.0.2.225:9712
风云足球,http://raytitor.cn:8888/rtp/233.18.204.176:5140
风云足球,http://60.220.163.33:4022/rtp/226.0.2.225:9712
风云足球,http://139.214.51.3:6565/rtp/239.253.142.77:3000
风云足球,http://106.83.115.110:8188/rtp/235.254.199.204:7980
风云足球,http://27.41.245.32:801/hls/906/index.m3u8
风云足球,http://116.235.57.71:4022/rtp/233.18.204.176:5140
风云足球,http://183.236.43.98:4013/udp/239.253.43.14:5146
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
电视指南,http://60.220.163.33:4022/rtp/226.0.2.218:9656
电视指南,http://171.119.207.95:6000/rtp/226.0.2.218:9656
电视指南,http://ds3622.guangyuan.site:8188/rtp/239.253.43.10:5146
电视指南,http://175.8.130.144:4000/rtp/239.76.254.61:9000
电视指南,http://171.83.103.119:9999/rtp/239.69.1.87:10162
电视指南,http://139.214.51.3:6565/rtp/239.253.142.100:3000
电视指南,http://106.83.115.110:8188/rtp/235.254.199.189:7980
电视指南,http://124.112.189.209:4022/rtp/238.1.79.53:4560
电视指南,http://www.520345.xyz:8188/udp/239.69.1.87:10162
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,http://ds3622.guangyuan.site:8188/rtp/239.253.43.7:5146
世界地理,http://183.236.43.98:4013/udp/239.253.43.7:5146
世界地理,http://ds3622.guangyuan.site:8188/rtp/239.253.43.24:5146
世界地理,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.91:10186
世界地理,http://116.235.57.71:4022/rtp/233.18.204.179:5140
世界地理,http://106.83.115.110:8188/rtp/235.254.199.194:7980
世界地理,http://171.114.225.72:4000/rtp/239.69.1.91:10186
世界地理,http://175.8.130.144:4000/rtp/239.76.254.57:9000
世界地理,http://61.184.46.85:85/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub
兵器科技,http://175.8.130.144:4000/rtp/239.76.254.59:9000
兵器科技,http://171.119.207.95:6000/rtp/226.0.2.223:9696
兵器科技,http://60.220.163.33:4022/rtp/226.0.2.223:9696
兵器科技,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.79:10114
兵器科技,http://116.235.57.71:4022/rtp/233.18.204.178:5140
兵器科技,http://118.78.196.252:55555/rtp/226.0.2.223:9696
兵器科技,http://ds3622.guangyuan.site:8188/rtp/239.253.43.9:5146
兵器科技,http://106.83.115.110:8188/rtp/235.254.199.202:7980
兵器科技,http://139.214.51.3:6565/rtp/239.253.142.81:3000

📡卫视频道,#genre#
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
广东卫视,http://23.237.228.134/live6/guangdong.m3u8
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&line=2
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&line=5
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&line=1
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&line=4
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&line=3
广东卫视,http://36.110.54.118:866/hls/32/index.m3u8
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
浙江卫视,http://69.30.246.194/live/zjws.m3u8
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=7
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=12
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=9
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=5
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=1
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=14
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=2
湖南卫视,http://69.30.246.194/live/hnws.m3u8
湖南卫视,https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&line=2
湖南卫视,http://23.237.228.134/live6/hunan.m3u8
湖南卫视,https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&line=3
湖南卫视,https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&line=1
湖南卫视,https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009
湖南卫视,https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&line=4
湖南卫视,http://39.165.39.49:85/tsfile/live/1140_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
